INFO  2018-12-11 11:25:22,285 [15   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:25:22,304 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 46.528ms 204 
INFO  2018-12-11 11:25:22,318 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/AbpUserConfiguration/GetAll application/json 
INFO  2018-12-11 11:25:22,321 [15   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:25:22,352 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpUserConfiguration", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore)
INFO  2018-12-11 11:25:22,354 [15   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:25:22,406 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) - Validation state: Valid
INFO  2018-12-11 11:25:23,602 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.JsonResult in 1194.5144ms.
INFO  2018-12-11 11:25:23,710 [23   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-11 11:25:23,794 [23   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) in 1438.8145ms
INFO  2018-12-11 11:25:23,834 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1478.4082ms 200 application/json; charset=utf-8
INFO  2018-12-11 11:25:23,871 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/services/app/Session/GetCurrentLoginInformations  0
INFO  2018-12-11 11:25:23,876 [23   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:25:23,879 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 24.1162ms 204 
INFO  2018-12-11 11:25:23,920 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/Session/GetCurrentLoginInformations  
INFO  2018-12-11 11:25:23,923 [23   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:25:23,962 [23   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action YY.Frame.AbpCore.Sessions.SessionAppService.GetCurrentLoginInformations (YY.Frame.AbpCore.Application)
INFO  2018-12-11 11:25:23,966 [23   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:25:24,826 [23   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method YY.Frame.AbpCore.Sessions.SessionAppService.GetCurrentLoginInformations (YY.Frame.AbpCore.Application) - Validation state: Valid
INFO  2018-12-11 11:25:24,842 [23   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method YY.Frame.AbpCore.Sessions.SessionAppService.GetCurrentLoginInformations (YY.Frame.AbpCore.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 13.4781ms.
INFO  2018-12-11 11:25:24,887 [23   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-11 11:25:24,923 [23   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action YY.Frame.AbpCore.Sessions.SessionAppService.GetCurrentLoginInformations (YY.Frame.AbpCore.Application) in 958.1118ms
INFO  2018-12-11 11:25:24,927 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1013.7712ms 200 application/json; charset=utf-8
INFO  2018-12-11 11:25:52,306 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/TokenAuth/Authenticate  0
INFO  2018-12-11 11:25:52,311 [6    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:25:52,334 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 16.5583ms 204 
INFO  2018-12-11 11:25:52,418 [25   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:21021/api/TokenAuth/Authenticate application/json 77
INFO  2018-12-11 11:25:52,424 [25   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:25:52,467 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Authenticate", controller = "TokenAuth", area = ""}. Executing action YY.Frame.AbpCore.Controllers.TokenAuthController.Authenticate (YY.Frame.AbpCore.Web.Core)
INFO  2018-12-11 11:25:52,469 [25   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:25:53,200 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method YY.Frame.AbpCore.Controllers.TokenAuthController.Authenticate (YY.Frame.AbpCore.Web.Core) with arguments (YY.Frame.AbpCore.Models.TokenAuth.AuthenticateModel) - Validation state: Valid
INFO  2018-12-11 11:25:55,310 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method YY.Frame.AbpCore.Controllers.TokenAuthController.Authenticate (YY.Frame.AbpCore.Web.Core), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 2107.6377ms.
INFO  2018-12-11 11:25:55,925 [15   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-11 11:25:55,936 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action YY.Frame.AbpCore.Controllers.TokenAuthController.Authenticate (YY.Frame.AbpCore.Web.Core) in 3461.0115ms
INFO  2018-12-11 11:25:55,939 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 3540.729ms 200 application/json; charset=utf-8
INFO  2018-12-11 11:26:07,978 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/AbpUserConfiguration/GetAll  0
INFO  2018-12-11 11:26:07,985 [15   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:07,988 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 10.2608ms 204 
INFO  2018-12-11 11:26:08,019 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/AbpUserConfiguration/GetAll application/json 
INFO  2018-12-11 11:26:08,021 [6    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:08,089 [6    ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2018-12-11 11:26:08,199 [15   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-11 11:26:08,201 [15   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2018-12-11 11:26:08,208 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpUserConfiguration", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore)
INFO  2018-12-11 11:26:08,211 [15   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:08,293 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) - Validation state: Valid
INFO  2018-12-11 11:26:09,073 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.JsonResult in 778.3165ms.
INFO  2018-12-11 11:26:09,236 [15   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-11 11:26:09,243 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) in 1029.1186ms
INFO  2018-12-11 11:26:09,257 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1227.061ms 200 application/json; charset=utf-8
INFO  2018-12-11 11:26:09,288 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/services/app/Session/GetCurrentLoginInformations  0
INFO  2018-12-11 11:26:09,293 [23   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:09,301 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 12.6993ms 204 
INFO  2018-12-11 11:26:09,310 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/Session/GetCurrentLoginInformations  
INFO  2018-12-11 11:26:09,319 [6    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:09,323 [6    ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2018-12-11 11:26:09,326 [6    ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-11 11:26:09,330 [6    ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2018-12-11 11:26:09,343 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action YY.Frame.AbpCore.Sessions.SessionAppService.GetCurrentLoginInformations (YY.Frame.AbpCore.Application)
INFO  2018-12-11 11:26:09,345 [6    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:09,393 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method YY.Frame.AbpCore.Sessions.SessionAppService.GetCurrentLoginInformations (YY.Frame.AbpCore.Application) - Validation state: Valid
INFO  2018-12-11 11:26:09,493 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method YY.Frame.AbpCore.Sessions.SessionAppService.GetCurrentLoginInformations (YY.Frame.AbpCore.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 99.1138ms.
INFO  2018-12-11 11:26:09,497 [25   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-11 11:26:09,502 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action YY.Frame.AbpCore.Sessions.SessionAppService.GetCurrentLoginInformations (YY.Frame.AbpCore.Application) in 157.1905ms
INFO  2018-12-11 11:26:09,506 [25   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 197.8763ms 200 application/json; charset=utf-8
INFO  2018-12-11 11:26:15,988 [25   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/services/app/User/GetAll?SkipCount=0&MaxResultCount=10  0
INFO  2018-12-11 11:26:15,995 [25   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:16,025 [25   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 10.0009ms 204 
INFO  2018-12-11 11:26:16,030 [25   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/User/GetAll?SkipCount=0&MaxResultCount=10  
INFO  2018-12-11 11:26:16,034 [25   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:16,043 [25   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2018-12-11 11:26:16,069 [25   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-11 11:26:16,071 [25   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2018-12-11 11:26:16,113 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetAll", controller = "User"}. Executing action YY.Frame.AbpCore.Users.UserAppService.GetAll (YY.Frame.AbpCore.Application)
INFO  2018-12-11 11:26:16,116 [25   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:16,586 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method YY.Frame.AbpCore.Users.UserAppService.GetAll (YY.Frame.AbpCore.Application) with arguments (Abp.Application.Services.Dto.PagedResultRequestDto) - Validation state: Valid
INFO  2018-12-11 11:26:17,262 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method YY.Frame.AbpCore.Users.UserAppService.GetAll (YY.Frame.AbpCore.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 674.1334ms.
INFO  2018-12-11 11:26:17,367 [25   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-11 11:26:17,376 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action YY.Frame.AbpCore.Users.UserAppService.GetAll (YY.Frame.AbpCore.Application) in 1260.8042ms
INFO  2018-12-11 11:26:17,379 [25   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1350.8946ms 200 application/json; charset=utf-8
INFO  2018-12-11 11:26:20,946 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/services/app/Book/GetPaged?FilterText=&MaxResultCount=10&SkipCount=0  0
INFO  2018-12-11 11:26:20,949 [6    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:20,953 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 5.0072ms 204 
INFO  2018-12-11 11:26:20,973 [29   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/Book/GetPaged?FilterText=&MaxResultCount=10&SkipCount=0  
INFO  2018-12-11 11:26:20,977 [29   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:20,982 [29   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2018-12-11 11:26:20,987 [29   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-11 11:26:20,990 [29   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2018-12-11 11:26:21,018 [29   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetPaged", controller = "Book"}. Executing action YY.Frame.AbpCore.Persons.BookAppService.GetPaged (YY.Frame.AbpCore.Application)
INFO  2018-12-11 11:26:21,021 [29   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:21,652 [29   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method YY.Frame.AbpCore.Persons.BookAppService.GetPaged (YY.Frame.AbpCore.Application) with arguments (YY.Frame.AbpCore.Persons.Dtos.GetBooksInput) - Validation state: Valid
INFO  2018-12-11 11:26:21,953 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method YY.Frame.AbpCore.Persons.BookAppService.GetPaged (YY.Frame.AbpCore.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 299.4176ms.
INFO  2018-12-11 11:26:22,008 [29   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-11 11:26:22,014 [29   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action YY.Frame.AbpCore.Persons.BookAppService.GetPaged (YY.Frame.AbpCore.Application) in 994.3777ms
INFO  2018-12-11 11:26:22,020 [29   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1056.8799ms 200 application/json; charset=utf-8
INFO  2018-12-11 11:26:24,724 [29   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/services/app/Book/GetForEdit?Id=3  0
INFO  2018-12-11 11:26:24,731 [29   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:24,735 [29   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 29.9585ms 204 
INFO  2018-12-11 11:26:24,765 [29   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/Book/GetForEdit?Id=3  
INFO  2018-12-11 11:26:24,780 [29   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:24,785 [29   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2018-12-11 11:26:24,811 [29   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-11 11:26:24,845 [29   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2018-12-11 11:26:24,875 [29   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetForEdit", controller = "Book"}. Executing action YY.Frame.AbpCore.Persons.BookAppService.GetForEdit (YY.Frame.AbpCore.Application)
INFO  2018-12-11 11:26:24,882 [29   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:25,764 [29   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method YY.Frame.AbpCore.Persons.BookAppService.GetForEdit (YY.Frame.AbpCore.Application) with arguments (Abp.Application.Services.Dto.NullableIdDto`1[System.Int64]) - Validation state: Valid
INFO  2018-12-11 11:26:25,912 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method YY.Frame.AbpCore.Persons.BookAppService.GetForEdit (YY.Frame.AbpCore.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 145.7966ms.
INFO  2018-12-11 11:26:26,056 [15   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-11 11:26:26,063 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action YY.Frame.AbpCore.Persons.BookAppService.GetForEdit (YY.Frame.AbpCore.Application) in 1184.9663ms
INFO  2018-12-11 11:26:26,070 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1303.1699ms 200 application/json; charset=utf-8
INFO  2018-12-11 11:26:27,293 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/services/app/Book/CreateOrUpdate  0
INFO  2018-12-11 11:26:27,299 [15   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:27,309 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 9.6819ms 204 
INFO  2018-12-11 11:26:27,338 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:21021/api/services/app/Book/CreateOrUpdate application/json 74
INFO  2018-12-11 11:26:27,342 [15   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:27,348 [15   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2018-12-11 11:26:27,352 [15   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-11 11:26:27,357 [15   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2018-12-11 11:26:27,374 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "CreateOrUpdate", controller = "Book"}. Executing action YY.Frame.AbpCore.Persons.BookAppService.CreateOrUpdate (YY.Frame.AbpCore.Application)
INFO  2018-12-11 11:26:27,376 [15   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:27,453 [15   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method YY.Frame.AbpCore.Persons.BookAppService.CreateOrUpdate (YY.Frame.AbpCore.Application) with arguments (YY.Frame.AbpCore.Persons.Dtos.CreateOrUpdateBookInput) - Validation state: Valid
INFO  2018-12-11 11:26:27,623 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method YY.Frame.AbpCore.Persons.BookAppService.CreateOrUpdate (YY.Frame.AbpCore.Application), returned result Microsoft.AspNetCore.Mvc.EmptyResult in 168.5955ms.
INFO  2018-12-11 11:26:27,774 [25   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-11 11:26:27,777 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action YY.Frame.AbpCore.Persons.BookAppService.CreateOrUpdate (YY.Frame.AbpCore.Application) in 400.3156ms
INFO  2018-12-11 11:26:27,806 [25   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 445.6934ms 200 application/json; charset=utf-8
INFO  2018-12-11 11:26:28,110 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/services/app/Book/GetPaged?FilterText=&MaxResultCount=10&SkipCount=0  0
INFO  2018-12-11 11:26:28,116 [6    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:28,123 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 8.5193ms 204 
INFO  2018-12-11 11:26:28,127 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/Book/GetPaged?FilterText=&MaxResultCount=10&SkipCount=0  
INFO  2018-12-11 11:26:28,135 [6    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:28,141 [6    ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2018-12-11 11:26:28,145 [6    ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-11 11:26:28,154 [6    ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2018-12-11 11:26:28,184 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetPaged", controller = "Book"}. Executing action YY.Frame.AbpCore.Persons.BookAppService.GetPaged (YY.Frame.AbpCore.Application)
INFO  2018-12-11 11:26:28,211 [6    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:28,278 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method YY.Frame.AbpCore.Persons.BookAppService.GetPaged (YY.Frame.AbpCore.Application) with arguments (YY.Frame.AbpCore.Persons.Dtos.GetBooksInput) - Validation state: Valid
INFO  2018-12-11 11:26:28,508 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method YY.Frame.AbpCore.Persons.BookAppService.GetPaged (YY.Frame.AbpCore.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 227.6649ms.
INFO  2018-12-11 11:26:28,626 [23   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-11 11:26:28,630 [23   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action YY.Frame.AbpCore.Persons.BookAppService.GetPaged (YY.Frame.AbpCore.Application) in 442.3237ms
INFO  2018-12-11 11:26:28,672 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 506.6536ms 200 application/json; charset=utf-8
INFO  2018-12-11 11:26:40,355 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/services/app/Role/GetAll?SkipCount=0&MaxResultCount=10  0
INFO  2018-12-11 11:26:40,361 [6    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:40,374 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 8.3268ms 204 
INFO  2018-12-11 11:26:40,377 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/Role/GetAll?SkipCount=0&MaxResultCount=10  
INFO  2018-12-11 11:26:40,383 [6    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:40,386 [6    ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2018-12-11 11:26:40,390 [6    ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2018-12-11 11:26:40,393 [6    ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2018-12-11 11:26:40,416 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetAll", controller = "Role"}. Executing action YY.Frame.AbpCore.Roles.RoleAppService.GetAll (YY.Frame.AbpCore.Application)
INFO  2018-12-11 11:26:40,419 [6    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:40,833 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method YY.Frame.AbpCore.Roles.RoleAppService.GetAll (YY.Frame.AbpCore.Application) with arguments (Abp.Application.Services.Dto.PagedResultRequestDto) - Validation state: Valid
INFO  2018-12-11 11:26:41,109 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method YY.Frame.AbpCore.Roles.RoleAppService.GetAll (YY.Frame.AbpCore.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 274.1584ms.
INFO  2018-12-11 11:26:41,249 [25   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2018-12-11 11:26:41,258 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action YY.Frame.AbpCore.Roles.RoleAppService.GetAll (YY.Frame.AbpCore.Application) in 839.6306ms
INFO  2018-12-11 11:26:41,260 [25   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 884.2263ms 200 application/json; charset=utf-8
INFO  2018-12-11 11:26:43,759 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:21021/api/services/app/Tenant/GetAll?SkipCount=0&MaxResultCount=10  0
INFO  2018-12-11 11:26:43,765 [23   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2018-12-11 11:26:43,795 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 10.6393ms 204 
INFO  2018-12-11 11:26:43,802 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/api/services/app/Tenant/GetAll?SkipCount=0&MaxResultCount=10  
